Species,ID,Recside,Chan,Session,TaskType,Modality,TrialNum,NanIdx,RwdWinIdx,SNR,Duration,Difficulty,Correct,CorrectionTrial,Epoch,Peakrangenorm,Freq,Speed
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,25,0,1,30.7876756034164,0.3,1,1,0,Run,0.3172155832725,6,42.783183244139
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,25,0,1,30.7876756034164,0.3,1,1,0,Rwd,0.289112465065693,5.6,2.55139041201092
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,26,0,1,30.7876756034164,0.3,1,1,0,Hold,0.398083942105932,4.8,0.6528074867345
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,26,0,1,30.7876756034164,0.3,1,1,0,Run,0.272531681615001,3.2,35.7890955814662
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,26,0,1,30.7876756034164,0.3,1,1,0,Rwd,0.423236688802021,3.8,1.24032536291332
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,27,0,1,30.7876756034164,0.3,1,1,0,Hold,0.275017721968367,4,0.117592139264083
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,27,0,1,30.7876756034164,0.3,1,1,0,Run,0.329797464697331,2,38.3404114348404
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,27,0,1,30.7876756034164,0.3,1,1,0,Rwd,0.293880058039255,2,2.12176263319605
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,28,0,1,30.7876756034164,0.3,1,1,0,Hold,0.283647384785919,4.5,0.310670977148907
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,28,0,1,30.7876756034164,0.3,1,1,0,Run,0.205991680001119,6.3,33.5707810952678
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,28,0,1,30.7876756034164,0.3,1,1,0,Rwd,0.267831026016182,2.3,2.06601511165398
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,30,0,1,30.7876756034164,0.3,1,1,1,Hold,0.403441177379548,3.7,0.245155592665976
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,30,0,1,30.7876756034164,0.3,1,1,1,Run,0.42598238362973,6.1,40.6042451305063
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,30,0,1,30.7876756034164,0.3,1,1,1,Rwd,0.331496396622973,2.2,2.26162497906566
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,31,0,1,30.7876756034164,0.3,1,1,0,Hold,0.199910303851992,4.9,0.0419824951438006
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,31,0,1,30.7876756034164,0.3,1,1,0,Run,0.233133049585854,6.1,48.4323128204444
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,31,0,1,30.7876756034164,0.3,1,1,0,Rwd,0.384762518164942,4.4,2.24936075501863
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,32,0,1,30.7876756034164,2,0,1,0,Hold,0.298332626113157,2,0.683860308807987
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,32,0,1,30.7876756034164,2,0,1,0,Run,0.139849001847511,5.8,47.0553113728804
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,32,0,1,30.7876756034164,2,0,1,0,Rwd,0.208783018788297,5.1,2.86635758169172
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,33,0,1,30.7876756034164,2,0,1,0,Hold,0.235676163937213,3.5,0.150820384420361
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,33,0,1,30.7876756034164,2,0,1,0,Run,0.225760111128664,6.1,49.0533697684159
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,33,0,1,30.7876756034164,2,0,1,0,Rwd,0.234689787231687,4.1,1.72996931913776
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,34,0,1,30.7876756034164,2,0,1,0,Hold,0.17718372175623,4.2,0.588695116958875
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,34,0,1,30.7876756034164,2,0,1,0,Run,0.175674897298241,6.1,46.3924063781029
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,34,0,1,30.7876756034164,2,0,1,0,Rwd,0.324131355006647,4.5,2.90254346422861
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,35,0,1,30.7876756034164,2,0,1,0,Hold,0.262842803378312,4.6,0.13890291104582
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,35,0,1,30.7876756034164,2,0,1,0,Run,0.264517788709508,6.2,41.8316297797813
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,35,0,1,30.7876756034164,2,0,1,0,Rwd,0.210969832094225,5.2,1.43593145743599
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,36,1,1,30.7876756034164,2,0,1,0,Hold,NaN,2,0
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,36,1,1,30.7876756034164,2,0,1,0,Run,NaN,2,0
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,36,1,1,30.7876756034164,2,0,1,0,Rwd,0.247843990489927,2,2.57416504107528
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,37,1,1,30.7876756034164,2,0,1,0,Hold,0.280584147597829,2,0.0626887166812649
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,37,1,1,30.7876756034164,2,0,1,0,Run,0.183250041403883,3.6,48.4138275309872
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,37,1,1,30.7876756034164,2,0,1,0,Rwd,NaN,2,0
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,38,0,1,30.7876756034164,2,0,1,0,Hold,0.325691347183353,2,2.08702455450472
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,38,0,1,30.7876756034164,2,0,1,0,Run,0.211864034434467,5.9,42.902497825346
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,38,0,1,30.7876756034164,2,0,1,0,Rwd,0.23332212004595,2.8,1.69601641760759
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,39,0,1,30.7876756034164,2,0,1,0,Hold,0.339050296188573,4.1,0.00310342004747705
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,39,0,1,30.7876756034164,2,0,1,0,Run,0.130278224867031,2.6,46.0401984059637
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,39,0,1,30.7876756034164,2,0,1,0,Rwd,0.323271240424094,2,2.21377170652453
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,40,0,1,30.7876756034164,2,0,1,0,Hold,0.293435994569878,3.6,2.48821611122638
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,40,0,1,30.7876756034164,2,0,1,0,Run,0.145198368358128,6.1,45.2976523323525
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,40,0,1,30.7876756034164,2,0,1,0,Rwd,0.16449902095498,4,1.49627136548859
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,41,0,1,30.7876756034164,2,0,1,0,Hold,0.262588185221255,4.8,1.42987928358821
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,41,0,1,30.7876756034164,2,0,1,0,Run,0.256864005019558,2,41.1868297977441
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,41,0,1,30.7876756034164,2,0,1,0,Rwd,0.266278365563499,3.6,2.08333770314355
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,42,0,1,30.7876756034164,2,0,1,0,Hold,0.247561026083986,3.6,0.199279368131576
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,42,0,1,30.7876756034164,2,0,1,0,Run,0.134924961875576,6.1,37.654126781933
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,42,0,1,30.7876756034164,2,0,1,0,Rwd,0.455064045834751,5.2,2.25912010394028
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,43,0,1,30.7876756034164,2,0,0,0,Hold,0.201953368462913,3.5,0.0895746974412112
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,43,0,1,30.7876756034164,2,0,0,0,Run,0.239252314065439,2,27.1146927183416
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,43,0,1,30.7876756034164,2,0,0,0,Rwd,0.199718560314397,3.6,0.759622230494081
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,44,0,1,30.7876756034164,2,0,1,1,Hold,0.285330516212294,4,1.68132180676447
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,44,0,1,30.7876756034164,2,0,1,1,Run,0.100308526846415,5.7,45.0085398562229
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,44,0,1,30.7876756034164,2,0,1,1,Rwd,0.294822035295696,2,2.33235133123008
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,45,0,1,30.7876756034164,2,0,1,0,Hold,0.31371560715292,3.3,0.89539242611103
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,45,0,1,30.7876756034164,2,0,1,0,Run,0.332776688461354,5.7,46.5516387723516
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,45,0,1,30.7876756034164,2,0,1,0,Rwd,0.35339008014501,2.6,1.25145732707552
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,1,0,1,30.7876756034164,2,0,1,0,Hold,0.126072524701852,4.2,0.0653436691357556
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,1,0,1,30.7876756034164,2,0,1,0,Run,0.137405187935321,5.9,48.8660863419138
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,1,0,1,30.7876756034164,2,0,1,0,Rwd,0.222899190823806,5.2,2.48438390116617
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,2,0,1,30.7876756034164,2,0,1,0,Hold,0.206193771117304,2,0.0497006234209732
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,2,0,1,30.7876756034164,2,0,1,0,Run,0.207418367862725,6.1,49.1717443184718
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,2,0,1,30.7876756034164,2,0,1,0,Rwd,0.187541250478671,2.1,1.34704785800487
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,3,0,1,30.7876756034164,2,0,1,0,Hold,0.238542601184738,2,0.0317311569742291
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,3,0,1,30.7876756034164,2,0,1,0,Run,0.226206667776987,2,48.2075155668032
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,3,0,1,30.7876756034164,2,0,1,0,Rwd,0.158474028353878,7.6,2.11478028614815
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,4,0,1,30.7876756034164,2,0,1,0,Hold,0.22549344362851,6.1,0.080320311172695
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,4,0,1,30.7876756034164,2,0,1,0,Run,0.36192105106562,3.5,47.5028849332724
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,4,0,1,30.7876756034164,2,0,1,0,Rwd,0.235562323629184,4,2.61136177194195
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,5,1,1,30.7876756034164,2,0,1,0,Hold,NaN,2,0
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,5,1,1,30.7876756034164,2,0,1,0,Run,NaN,2,0
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,5,1,1,30.7876756034164,2,0,1,0,Rwd,NaN,2,0
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,6,0,1,30.7876756034164,2,0,1,0,Hold,0.137012019836285,8.7,0.190416582965629
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,6,0,1,30.7876756034164,2,0,1,0,Run,0.18880927820109,6,45.1421032596169
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,6,0,1,30.7876756034164,2,0,1,0,Rwd,0.220544180219231,4,2.17253513901332
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,7,1,1,30.7876756034164,2,0,1,0,Hold,NaN,2,0
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,7,1,1,30.7876756034164,2,0,1,0,Run,NaN,2,0
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,7,1,1,30.7876756034164,2,0,1,0,Rwd,0.154852494544648,5.7,2.48526667758587
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,8,1,1,30.7876756034164,2,0,1,0,Hold,NaN,2,0
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,8,1,1,30.7876756034164,2,0,1,0,Run,NaN,2,0
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,8,1,1,30.7876756034164,2,0,1,0,Rwd,0.190573237437815,4.2,1.75056255573279
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,9,0,1,30.7876756034164,2,0,1,0,Hold,0.232512980334543,2,0.219733030708291
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,9,0,1,30.7876756034164,2,0,1,0,Run,0.169790773528538,5.1,3.54924935570931
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,9,0,1,30.7876756034164,2,0,1,0,Rwd,0.194859981975166,6.8,2.08507399829926
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,10,0,1,30.7876756034164,2,0,1,0,Hold,0.234225806824517,4.3,0.0659922998787364
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,10,0,1,30.7876756034164,2,0,1,0,Run,0.323543270699887,3.2,35.1172883529096
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,10,0,1,30.7876756034164,2,0,1,0,Rwd,0.215223027591284,4.2,3.4340897993414
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,11,0,1,30.7876756034164,2,0,1,0,Hold,0.145838995949578,2,0.102978861381076
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,11,0,1,30.7876756034164,2,0,1,0,Run,0.150982418532078,6.2,50.2310766354659
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,11,0,1,30.7876756034164,2,0,1,0,Rwd,0.100934826659003,5,1.70030890902714
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,12,0,1,30.7876756034164,2,0,1,0,Hold,0.293273574614609,2,1.93497186827546
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,12,0,1,30.7876756034164,2,0,1,0,Run,0.237710706069217,6.2,52.7669423069085
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,12,0,1,30.7876756034164,2,0,1,0,Rwd,0.189241477487843,5.5,1.58343272154517
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,13,0,1,30.7876756034164,2,0,1,0,Hold,0.332174953695994,2.5,0.0395574568411958
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,13,0,1,30.7876756034164,2,0,1,0,Run,0.291663805430913,6.2,48.79960660741
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,13,0,1,30.7876756034164,2,0,1,0,Rwd,0.304643888307851,2.1,2.11586965301066
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,14,0,1,30.7876756034164,2,0,1,0,Hold,0.185408750189709,4.3,0.303942376961987
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,14,0,1,30.7876756034164,2,0,1,0,Run,0.140421723554126,6.3,47.4025896956925
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,14,0,1,30.7876756034164,2,0,1,0,Rwd,0.234612942551024,2,1.36321710067898
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,15,0,1,30.7876756034164,2,0,1,0,Hold,0.29578148958173,2,0.228418596908857
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,15,0,1,30.7876756034164,2,0,1,0,Run,0.328057355933989,2.1,44.8235601934266
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,15,0,1,30.7876756034164,2,0,1,0,Rwd,0.245714806318997,2.7,2.28989385275154
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,16,0,1,30.7876756034164,0.3,1,1,0,Hold,0.212763394761184,3.2,0.25861881821223
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,16,0,1,30.7876756034164,0.3,1,1,0,Run,0.215283599490335,3,50.5827242611244
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,16,0,1,30.7876756034164,0.3,1,1,0,Rwd,0.102684533234787,9.1,1.15758672844641
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,17,0,1,30.7876756034164,0.3,1,1,0,Hold,0.192050616761723,2.5,3.23283834724052
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,17,0,1,30.7876756034164,0.3,1,1,0,Run,0.251582280515447,2.1,49.7357036691592
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,17,0,1,30.7876756034164,0.3,1,1,0,Rwd,0.237849557875514,4,2.45424885822056
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,18,0,1,30.7876756034164,0.3,1,1,0,Hold,0.132643194063091,8,0.209061614754856
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,18,0,1,30.7876756034164,0.3,1,1,0,Run,0.303070116195005,6.2,46.3219040944189
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,18,0,1,30.7876756034164,0.3,1,1,0,Rwd,0.250224531099695,4.4,2.50124892871144
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,19,0,1,30.7876756034164,0.3,1,1,0,Hold,0.291128820909705,3.9,0.235382472740323
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,19,0,1,30.7876756034164,0.3,1,1,0,Run,0.188424027748434,3.6,48.9329545885821
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,19,0,1,30.7876756034164,0.3,1,1,0,Rwd,0.254404861438366,4.1,1.79691040781373
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,20,0,1,30.7876756034164,0.3,1,1,0,Hold,0.361143492968219,4,0.163357486358965
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,20,0,1,30.7876756034164,0.3,1,1,0,Run,0.204711151367478,5.9,48.2212492535484
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,20,0,1,30.7876756034164,0.3,1,1,0,Rwd,0.409144112470566,4.8,1.6406698415303
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,21,0,0,30.7876756034164,0.3,1,0,0,Hold,0.273303810704502,4.2,0.241348589043079
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,21,0,0,30.7876756034164,0.3,1,0,0,Run,0.291043812922606,2.6,46.2345473420372
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,21,0,0,30.7876756034164,0.3,1,0,0,Rwd,NaN,2,0
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,22,0,0,30.7876756034164,0.3,1,0,1,Hold,0.190819275791898,4.1,0.863673887149965
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,22,0,0,30.7876756034164,0.3,1,0,1,Run,0.102901200282153,6.3,48.2140660982666
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,22,0,0,30.7876756034164,0.3,1,0,1,Rwd,NaN,2,0
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,23,0,1,30.7876756034164,0.3,1,1,1,Hold,0.15176386641678,2,0.213086495747515
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,23,0,1,30.7876756034164,0.3,1,1,1,Run,0.160839218611686,5.6,45.7228232953195
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,23,0,1,30.7876756034164,0.3,1,1,1,Rwd,0.287815013413692,2,1.81739185501613
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,24,1,1,30.7876756034164,0.3,1,1,0,Hold,NaN,2,0
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,24,1,1,30.7876756034164,0.3,1,1,0,Run,NaN,2,0
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,24,1,1,30.7876756034164,0.3,1,1,0,Rwd,NaN,2,0
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,25,0,1,30.7876756034164,0.3,1,1,0,Hold,0.192628549465741,4.1,0.059306345981718
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,25,0,1,30.7876756034164,0.3,1,1,0,Run,0.183499894116449,5,45.8567941529411
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,25,0,1,30.7876756034164,0.3,1,1,0,Rwd,0.23602442596863,5.4,2.05411708929157
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,26,0,1,30.7876756034164,0.3,1,1,0,Hold,0.361659572436578,2,0.0473333402892694
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,26,0,1,30.7876756034164,0.3,1,1,0,Run,0.144591584801535,3.2,48.7924788278661
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,26,0,1,30.7876756034164,0.3,1,1,0,Rwd,0.320688406390431,2.2,2.08388926052288
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,27,0,1,30.7876756034164,0.3,1,1,0,Hold,0.198502997587998,2.2,0.189894742828722
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,27,0,1,30.7876756034164,0.3,1,1,0,Run,0.163998238348927,2,45.2663417970563
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,27,0,1,30.7876756034164,0.3,1,1,0,Rwd,0.215887796702652,4.7,2.11322151405445
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,28,1,1,30.7876756034164,0.3,1,1,0,Hold,NaN,2,0
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,28,1,1,30.7876756034164,0.3,1,1,0,Run,NaN,2,0
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,28,1,1,30.7876756034164,0.3,1,1,0,Rwd,0.158880865859634,4.5,2.07347771151371
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,29,0,1,30.7876756034164,0.3,1,1,0,Hold,0.203106125128107,4.4,4.01449977021695
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,29,0,1,30.7876756034164,0.3,1,1,0,Run,0.210955970663994,5.6,46.0921482198686
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,29,0,1,30.7876756034164,0.3,1,1,0,Rwd,0.284365568632019,4.6,2.92039373903356
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,30,0,1,30.7876756034164,0.3,1,1,0,Hold,0.260086153132377,2,0.514661368204311
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,30,0,1,30.7876756034164,0.3,1,1,0,Run,0.233303469078204,3.2,49.4007175508305
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,30,0,1,30.7876756034164,0.3,1,1,0,Rwd,0.276707183645671,2,2.79731770778245
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,31,0,1,30.7876756034164,0.3,1,1,0,Hold,0.350362069049688,4.1,0.080939317423231
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,31,0,1,30.7876756034164,0.3,1,1,0,Run,0.300160575491261,6.2,47.0336569552463
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,31,0,1,30.7876756034164,0.3,1,1,0,Rwd,0.188008557302303,6,2.23297424935494
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,32,0,1,30.7876756034164,0.3,1,1,0,Hold,0.147969171158726,5.6,2.62633732606269
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,32,0,1,30.7876756034164,0.3,1,1,0,Run,0.229160820316618,5.5,44.7760586890199
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,32,0,1,30.7876756034164,0.3,1,1,0,Rwd,0.222298654605554,4.5,3.24762430311185
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,33,0,1,30.7876756034164,2,0,1,0,Hold,0.131265811341027,4.7,3.09856192136657
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,33,0,1,30.7876756034164,2,0,1,0,Run,0.257967160714109,3.9,46.9108365779473
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,33,0,1,30.7876756034164,2,0,1,0,Rwd,0.272471424777086,5,3.17976545324524
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,34,0,1,30.7876756034164,2,0,1,0,Hold,0.365978777606866,2,0.562409231728122
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,34,0,1,30.7876756034164,2,0,1,0,Run,0.131433504796306,6.2,46.9455341512288
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,34,0,1,30.7876756034164,2,0,1,0,Rwd,0.412762961928202,4.1,1.76176352279893
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,35,1,1,30.7876756034164,2,0,1,0,Hold,NaN,2,0
F,BEA,RHS,ori,BEA_Block10-23_2015-08-25T14-53,DUR,V,35,1,1,30.7876756034164,2,0,1,0,Run,NaN,2,0
